"cnty_fips","display_name","Value","theme_range"
18165,"""Vermillion, (IN)""",117.1,"91.8 - 123.2 (642)"
18167,"""Vigo, (IN)""",191.9,"164.5 - 283.2 (641)"
18169,"""Wabash, (IN)""",111.5,"91.8 - 123.2 (642)"
18171,"""Warren, (IN)""",109.6,"91.8 - 123.2 (642)"
18173,"""Warrick, (IN)""",180.6,"164.5 - 283.2 (641)"
18175,"""Washington, (IN)""",144.1,"123.3 - 144.4 (644)"
18177,"""Wayne, (IN)""",170.4,"164.5 - 283.2 (641)"
18179,"""Wells, (IN)""",144.4,"123.3 - 144.4 (644)"
18181,"""White, (IN)""",97.7,"91.8 - 123.2 (642)"
18183,"""Whitley, (IN)""",141.2,"123.3 - 144.4 (644)"
19001,"""Adair, (IA)""",68.7,"32.1 - 91.7 (644)"
19003,"""Adams, (IA)""",75.1,"32.1 - 91.7 (644)"
19005,"""Allamakee, (IA)""",67.1,"32.1 - 91.7 (644)"
19007,"""Appanoose, (IA)""",80.9,"32.1 - 91.7 (644)"
19009,"""Audubon, (IA)""",65.9,"32.1 - 91.7 (644)"
19011,"""Benton, (IA)""",99,"91.8 - 123.2 (642)"
19013,"""Black Hawk, (IA)""",126.8,"123.3 - 144.4 (644)"
19015,"""Boone, (IA)""",89.5,"32.1 - 91.7 (644)"
19017,"""Bremer, (IA)""",97.9,"91.8 - 123.2 (642)"
19019,"""Buchanan, (IA)""",98.5,"91.8 - 123.2 (642)"
19021,"""Buena Vista, (IA)""",62.6,"32.1 - 91.7 (644)"
19023,"""Butler, (IA)""",100.9,"91.8 - 123.2 (642)"
19025,"""Calhoun, (IA)""",81.1,"32.1 - 91.7 (644)"
19027,"""Carroll, (IA)""",100.6,"91.8 - 123.2 (642)"
19029,"""Cass, (IA)""",64,"32.1 - 91.7 (644)"
19031,"""Cedar, (IA)""",127.5,"123.3 - 144.4 (644)"
19033,"""Cerro Gordo, (IA)""",149.1,"144.5 - 164.4 (639)"
19035,"""Cherokee, (IA)""",60.5,"32.1 - 91.7 (644)"
19037,"""Chickasaw, (IA)""",76.5,"32.1 - 91.7 (644)"
19039,"""Clarke, (IA)""",73,"32.1 - 91.7 (644)"
19041,"""Clay, (IA)""",68.1,"32.1 - 91.7 (644)"
19043,"""Clayton, (IA)""",62,"32.1 - 91.7 (644)"
19045,"""Clinton, (IA)""",151.9,"144.5 - 164.4 (639)"
19047,"""Crawford, (IA)""",66.6,"32.1 - 91.7 (644)"
19049,"""Dallas, (IA)""",117,"91.8 - 123.2 (642)"
19051,"""Davis, (IA)""",75.3,"32.1 - 91.7 (644)"
19053,"""Decatur, (IA)""",74,"32.1 - 91.7 (644)"
19055,"""Delaware, (IA)""",62.1,"32.1 - 91.7 (644)"
19057,"""Des Moines, (IA)""",127.8,"123.3 - 144.4 (644)"
19059,"""Dickinson, (IA)""",87.6,"32.1 - 91.7 (644)"
19061,"""Dubuque, (IA)""",122.3,"91.8 - 123.2 (642)"
19063,"""Emmet, (IA)""",71.1,"32.1 - 91.7 (644)"
19065,"""Fayette, (IA)""",80,"32.1 - 91.7 (644)"
19067,"""Floyd, (IA)""",101.6,"91.8 - 123.2 (642)"
19069,"""Franklin, (IA)""",102,"91.8 - 123.2 (642)"
19071,"""Fremont, (IA)""",119.8,"91.8 - 123.2 (642)"
19073,"""Greene, (IA)""",72,"32.1 - 91.7 (644)"
19075,"""Grundy, (IA)""",92.8,"91.8 - 123.2 (642)"
19077,"""Guthrie, (IA)""",84.1,"32.1 - 91.7 (644)"
19079,"""Hamilton, (IA)""",87.6,"32.1 - 91.7 (644)"
19081,"""Hancock, (IA)""",93.8,"91.8 - 123.2 (642)"
19083,"""Hardin, (IA)""",93.3,"91.8 - 123.2 (642)"
19085,"""Harrison, (IA)""",106.7,"91.8 - 123.2 (642)"
19087,"""Henry, (IA)""",82.4,"32.1 - 91.7 (644)"
19089,"""Howard, (IA)""",72.4,"32.1 - 91.7 (644)"
19091,"""Humboldt, (IA)""",84.1,"32.1 - 91.7 (644)"
19093,"""Ida, (IA)""",83.4,"32.1 - 91.7 (644)"
19095,"""Iowa, (IA)""",113.4,"91.8 - 123.2 (642)"
19097,"""Jackson, (IA)""",117.4,"91.8 - 123.2 (642)"
19099,"""Jasper, (IA)""",105.3,"91.8 - 123.2 (642)"
19101,"""Jefferson, (IA)""",61.3,"32.1 - 91.7 (644)"
19103,"""Johnson, (IA)""",111.2,"91.8 - 123.2 (642)"
19105,"""Jones, (IA)""",104.1,"91.8 - 123.2 (642)"
19107,"""Keokuk, (IA)""",90.5,"32.1 - 91.7 (644)"
19109,"""Kossuth, (IA)""",67.8,"32.1 - 91.7 (644)"
19111,"""Lee, (IA)""",125.5,"123.3 - 144.4 (644)"
19113,"""Linn, (IA)""",135.5,"123.3 - 144.4 (644)"
19115,"""Louisa, (IA)""",120.8,"91.8 - 123.2 (642)"
19117,"""Lucas, (IA)""",66.8,"32.1 - 91.7 (644)"
19119,"""Lyon, (IA)""",88.5,"32.1 - 91.7 (644)"
19121,"""Madison, (IA)""",74.9,"32.1 - 91.7 (644)"
19123,"""Mahaska, (IA)""",51.2,"32.1 - 91.7 (644)"
19125,"""Marion, (IA)""",58.2,"32.1 - 91.7 (644)"
19127,"""Marshall, (IA)""",114,"91.8 - 123.2 (642)"
19129,"""Mills, (IA)""",146.6,"144.5 - 164.4 (639)"
19131,"""Mitchell, (IA)""",74.6,"32.1 - 91.7 (644)"
19133,"""Monona, (IA)""",88.5,"32.1 - 91.7 (644)"
19135,"""Monroe, (IA)""",76.3,"32.1 - 91.7 (644)"
19137,"""Montgomery, (IA)""",74.7,"32.1 - 91.7 (644)"
19139,"""Muscatine, (IA)""",134,"123.3 - 144.4 (644)"
19141,"""O'Brien, (IA)""",68.8,"32.1 - 91.7 (644)"
19143,"""Osceola, (IA)""",67.5,"32.1 - 91.7 (644)"
19145,"""Page, (IA)""",78.6,"32.1 - 91.7 (644)"
19147,"""Palo Alto, (IA)""",66.7,"32.1 - 91.7 (644)"
19149,"""Plymouth, (IA)""",83.7,"32.1 - 91.7 (644)"
19151,"""Pocahontas, (IA)""",61,"32.1 - 91.7 (644)"
19153,"""Polk, (IA)""",127.2,"123.3 - 144.4 (644)"
19155,"""Pottawattamie, (IA)""",151.9,"144.5 - 164.4 (639)"
19157,"""Poweshiek, (IA)""",88.3,"32.1 - 91.7 (644)"
19159,"""Ringgold, (IA)""",55,"32.1 - 91.7 (644)"
19161,"""Sac, (IA)""",71.5,"32.1 - 91.7 (644)"
19163,"""Scott, (IA)""",150.1,"144.5 - 164.4 (639)"
19165,"""Shelby, (IA)""",68.7,"32.1 - 91.7 (644)"
19167,"""Sioux, (IA)""",66.3,"32.1 - 91.7 (644)"
19169,"""Story, (IA)""",114.1,"91.8 - 123.2 (642)"
19171,"""Tama, (IA)""",114.6,"91.8 - 123.2 (642)"
19173,"""Taylor, (IA)""",80.6,"32.1 - 91.7 (644)"
19175,"""Union, (IA)""",60,"32.1 - 91.7 (644)"
19177,"""Van Buren, (IA)""",79.9,"32.1 - 91.7 (644)"
19179,"""Wapello, (IA)""",144.5,"144.5 - 164.4 (639)"
19181,"""Warren, (IA)""",121.2,"91.8 - 123.2 (642)"
19183,"""Washington, (IA)""",79.4,"32.1 - 91.7 (644)"
19185,"""Wayne, (IA)""",61.3,"32.1 - 91.7 (644)"
19187,"""Webster, (IA)""",106.2,"91.8 - 123.2 (642)"
19189,"""Winnebago, (IA)""",114,"91.8 - 123.2 (642)"
19191,"""Winneshiek, (IA)""",46.1,"32.1 - 91.7 (644)"
19193,"""Woodbury, (IA)""",141.8,"123.3 - 144.4 (644)"
19195,"""Worth, (IA)""",132.3,"123.3 - 144.4 (644)"
19197,"""Wright, (IA)""",72.4,"32.1 - 91.7 (644)"
20001,"""Allen, (KS)""",94.2,"91.8 - 123.2 (642)"
20003,"""Anderson, (KS)""",110,"91.8 - 123.2 (642)"
20005,"""Atchison, (KS)""",82,"32.1 - 91.7 (644)"
20007,"""Barber, (KS)""",95.8,"91.8 - 123.2 (642)"
20009,"""Barton, (KS)""",96.6,"91.8 - 123.2 (642)"
20011,"""Bourbon, (KS)""",143.6,"123.3 - 144.4 (644)"
20013,"""Brown, (KS)""",68.2,"32.1 - 91.7 (644)"
20015,"""Butler, (KS)""",135.7,"123.3 - 144.4 (644)"
20017,"""Chase, (KS)""",59.2,"32.1 - 91.7 (644)"
20019,"""Chautauqua, (KS)""",96.5,"91.8 - 123.2 (642)"
20021,"""Cherokee, (KS)""",162.9,"144.5 - 164.4 (639)"
20023,"""Cheyenne, (KS)""",64.7,"32.1 - 91.7 (644)"
20025,"""Clark, (KS)""",93.9,"91.8 - 123.2 (642)"
20027,"""Clay, (KS)""",69.2,"32.1 - 91.7 (644)"
20029,"""Cloud, (KS)""",57.5,"32.1 - 91.7 (644)"
20031,"""Coffey, (KS)""",112.6,"91.8 - 123.2 (642)"
20033,"""Comanche, (KS)""",76.4,"32.1 - 91.7 (644)"
20035,"""Cowley, (KS)""",112.7,"91.8 - 123.2 (642)"
20037,"""Crawford, (KS)""",142,"123.3 - 144.4 (644)"
20039,"""Decatur, (KS)""",65.7,"32.1 - 91.7 (644)"
20041,"""Dickinson, (KS)""",100.7,"91.8 - 123.2 (642)"
20043,"""Doniphan, (KS)""",111.1,"91.8 - 123.2 (642)"
20045,"""Douglas, (KS)""",125.9,"123.3 - 144.4 (644)"
20047,"""Edwards, (KS)""",84.1,"32.1 - 91.7 (644)"
20049,"""Elk, (KS)""",115.1,"91.8 - 123.2 (642)"
20051,"""Ellis, (KS)""",133,"123.3 - 144.4 (644)"
20053,"""Ellsworth, (KS)""",80.3,"32.1 - 91.7 (644)"
20055,"""Finney, (KS)""",138.4,"123.3 - 144.4 (644)"
20057,"""Ford, (KS)""",131.7,"123.3 - 144.4 (644)"
20059,"""Franklin, (KS)""",154.7,"144.5 - 164.4 (639)"
20061,"""Geary, (KS)""",125.3,"123.3 - 144.4 (644)"
20063,"""Gove, (KS)""",69.8,"32.1 - 91.7 (644)"
20065,"""Graham, (KS)""",87.3,"32.1 - 91.7 (644)"
20067,"""Grant, (KS)""",125.3,"123.3 - 144.4 (644)"
20069,"""Gray, (KS)""",101.2,"91.8 - 123.2 (642)"
20071,"""Greeley, (KS)""",81.3,"32.1 - 91.7 (644)"
20073,"""Greenwood, (KS)""",100.3,"91.8 - 123.2 (642)"
20075,"""Hamilton, (KS)""",77.4,"32.1 - 91.7 (644)"
20077,"""Harper, (KS)""",91,"32.1 - 91.7 (644)"
20079,"""Harvey, (KS)""",120.5,"91.8 - 123.2 (642)"
20081,"""Haskell, (KS)""",102.9,"91.8 - 123.2 (642)"
20083,"""Hodgeman, (KS)""",108.5,"91.8 - 123.2 (642)"
20085,"""Jackson, (KS)""",107.3,"91.8 - 123.2 (642)"
20087,"""Jefferson, (KS)""",134.5,"123.3 - 144.4 (644)"
20089,"""Jewell, (KS)""",56.1,"32.1 - 91.7 (644)"
20091,"""Johnson, (KS)""",143.3,"123.3 - 144.4 (644)"
20093,"""Kearny, (KS)""",82.6,"32.1 - 91.7 (644)"
20095,"""Kingman, (KS)""",103.1,"91.8 - 123.2 (642)"
20097,"""Kiowa, (KS)""",94,"91.8 - 123.2 (642)"
20099,"""Labette, (KS)""",127.8,"123.3 - 144.4 (644)"
20101,"""Lane, (KS)""",99.4,"91.8 - 123.2 (642)"
20103,"""Leavenworth, (KS)""",179,"164.5 - 283.2 (641)"
20105,"""Lincoln, (KS)""",97.5,"91.8 - 123.2 (642)"
20107,"""Linn, (KS)""",152.1,"144.5 - 164.4 (639)"
20109,"""Logan, (KS)""",78.6,"32.1 - 91.7 (644)"
20111,"""Lyon, (KS)""",72.2,"32.1 - 91.7 (644)"
20113,"""McPherson, (KS)""",106.5,"91.8 - 123.2 (642)"
20115,"""Marion, (KS)""",102.8,"91.8 - 123.2 (642)"
20117,"""Marshall, (KS)""",73.8,"32.1 - 91.7 (644)"
20119,"""Meade, (KS)""",60.6,"32.1 - 91.7 (644)"
20121,"""Miami, (KS)""",147.2,"144.5 - 164.4 (639)"
20123,"""Mitchell, (KS)""",54,"32.1 - 91.7 (644)"
20125,"""Montgomery, (KS)""",142.4,"123.3 - 144.4 (644)"
20127,"""Morris, (KS)""",81,"32.1 - 91.7 (644)"
20129,"""Morton, (KS)""",125.2,"123.3 - 144.4 (644)"
20131,"""Nemaha, (KS)""",67,"32.1 - 91.7 (644)"
20133,"""Neosho, (KS)""",82.2,"32.1 - 91.7 (644)"
20135,"""Ness, (KS)""",108,"91.8 - 123.2 (642)"
20137,"""Norton, (KS)""",65,"32.1 - 91.7 (644)"
20139,"""Osage, (KS)""",135.9,"123.3 - 144.4 (644)"
20141,"""Osborne, (KS)""",77.9,"32.1 - 91.7 (644)"
20143,"""Ottawa, (KS)""",91.7,"32.1 - 91.7 (644)"
20145,"""Pawnee, (KS)""",97.5,"91.8 - 123.2 (642)"
20147,"""Phillips, (KS)""",86.5,"32.1 - 91.7 (644)"
20149,"""Pottawatomie, (KS)""",101.1,"91.8 - 123.2 (642)"
20151,"""Pratt, (KS)""",149.6,"144.5 - 164.4 (639)"
20153,"""Rawlins, (KS)""",74.8,"32.1 - 91.7 (644)"
20155,"""Reno, (KS)""",136.6,"123.3 - 144.4 (644)"
20157,"""Republic, (KS)""",50.6,"32.1 - 91.7 (644)"
20159,"""Rice, (KS)""",95.1,"91.8 - 123.2 (642)"
20161,"""Riley, (KS)""",106.4,"91.8 - 123.2 (642)"
20163,"""Rooks, (KS)""",84.2,"32.1 - 91.7 (644)"
20165,"""Rush, (KS)""",110,"91.8 - 123.2 (642)"
20167,"""Russell, (KS)""",87.8,"32.1 - 91.7 (644)"
20169,"""Saline, (KS)""",138,"123.3 - 144.4 (644)"
20171,"""Scott, (KS)""",72.3,"32.1 - 91.7 (644)"
20173,"""Sedgwick, (KS)""",130.8,"123.3 - 144.4 (644)"
20175,"""Seward, (KS)""",136.4,"123.3 - 144.4 (644)"
20177,"""Shawnee, (KS)""",150.1,"144.5 - 164.4 (639)"
20179,"""Sheridan, (KS)""",86.8,"32.1 - 91.7 (644)"
20181,"""Sherman, (KS)""",85.8,"32.1 - 91.7 (644)"
20183,"""Smith, (KS)""",82.5,"32.1 - 91.7 (644)"
20185,"""Stafford, (KS)""",113.8,"91.8 - 123.2 (642)"
20187,"""Stanton, (KS)""",82.5,"32.1 - 91.7 (644)"
20189,"""Stevens, (KS)""",96.3,"91.8 - 123.2 (642)"
20191,"""Sumner, (KS)""",108.9,"91.8 - 123.2 (642)"
20193,"""Thomas, (KS)""",74,"32.1 - 91.7 (644)"
20195,"""Trego, (KS)""",105.7,"91.8 - 123.2 (642)"
20197,"""Wabaunsee, (KS)""",127.8,"123.3 - 144.4 (644)"
20199,"""Wallace, (KS)""",79.1,"32.1 - 91.7 (644)"
20201,"""Washington, (KS)""",57.6,"32.1 - 91.7 (644)"
20203,"""Wichita, (KS)""",76.2,"32.1 - 91.7 (644)"
20205,"""Wilson, (KS)""",94.7,"91.8 - 123.2 (642)"
20207,"""Woodson, (KS)""",95.4,"91.8 - 123.2 (642)"
20209,"""Wyandotte, (KS)""",215.2,"164.5 - 283.2 (641)"
21001,"""Adair, (KY)""",135.8,"123.3 - 144.4 (644)"
21003,"""Allen, (KY)""",147.9,"144.5 - 164.4 (639)"
21005,"""Anderson, (KY)""",160.9,"144.5 - 164.4 (639)"
21007,"""Ballard, (KY)""",174.1,"164.5 - 283.2 (641)"
21009,"""Barren, (KY)""",151.5,"144.5 - 164.4 (639)"
21011,"""Bath, (KY)""",168.9,"164.5 - 283.2 (641)"
21013,"""Bell, (KY)""",224,"164.5 - 283.2 (641)"
21015,"""Boone, (KY)""",207.9,"164.5 - 283.2 (641)"
21017,"""Bourbon, (KY)""",141.5,"123.3 - 144.4 (644)"
21019,"""Boyd, (KY)""",209.5,"164.5 - 283.2 (641)"
21021,"""Boyle, (KY)""",141.6,"123.3 - 144.4 (644)"
21023,"""Bracken, (KY)""",178.1,"164.5 - 283.2 (641)"
21025,"""Breathitt, (KY)""",232.4,"164.5 - 283.2 (641)"
21027,"""Breckinridge, (KY)""",111.3,"91.8 - 123.2 (642)"
21029,"""Bullitt, (KY)""",192.6,"164.5 - 283.2 (641)"
21031,"""Butler, (KY)""",197.7,"164.5 - 283.2 (641)"
21033,"""Caldwell, (KY)""",108,"91.8 - 123.2 (642)"
21035,"""Calloway, (KY)""",145.2,"144.5 - 164.4 (639)"
21037,"""Campbell, (KY)""",212.8,"164.5 - 283.2 (641)"
21039,"""Carlisle, (KY)""",175.3,"164.5 - 283.2 (641)"
21041,"""Carroll, (KY)""",151.9,"144.5 - 164.4 (639)"
21043,"""Carter, (KY)""",189.4,"164.5 - 283.2 (641)"
21045,"""Casey, (KY)""",128.2,"123.3 - 144.4 (644)"
21047,"""Christian, (KY)""",152.5,"144.5 - 164.4 (639)"
21049,"""Clark, (KY)""",153.6,"144.5 - 164.4 (639)"
21051,"""Clay, (KY)""",241.3,"164.5 - 283.2 (641)"
21053,"""Clinton, (KY)""",157.8,"144.5 - 164.4 (639)"
21055,"""Crittenden, (KY)""",139.7,"123.3 - 144.4 (644)"
21057,"""Cumberland, (KY)""",109,"91.8 - 123.2 (642)"
21059,"""Daviess, (KY)""",168.3,"164.5 - 283.2 (641)"
21061,"""Edmonson, (KY)""",197.3,"164.5 - 283.2 (641)"
21063,"""Elliott, (KY)""",180.5,"164.5 - 283.2 (641)"
21065,"""Estill, (KY)""",106,"91.8 - 123.2 (642)"
21067,"""Fayette, (KY)""",138,"123.3 - 144.4 (644)"
21069,"""Fleming, (KY)""",200.5,"164.5 - 283.2 (641)"
21071,"""Floyd, (KY)""",242.8,"164.5 - 283.2 (641)"
21073,"""Franklin, (KY)""",213.7,"164.5 - 283.2 (641)"
21075,"""Fulton, (KY)""",190.8,"164.5 - 283.2 (641)"
21077,"""Gallatin, (KY)""",250.9,"164.5 - 283.2 (641)"
21079,"""Garrard, (KY)""",135.3,"123.3 - 144.4 (644)"
21081,"""Grant, (KY)""",202.1,"164.5 - 283.2 (641)"
21083,"""Graves, (KY)""",198.7,"164.5 - 283.2 (641)"
21085,"""Grayson, (KY)""",193.1,"164.5 - 283.2 (641)"
21087,"""Green, (KY)""",140.7,"123.3 - 144.4 (644)"
21089,"""Greenup, (KY)""",205.5,"164.5 - 283.2 (641)"
21091,"""Hancock, (KY)""",148.7,"144.5 - 164.4 (639)"
21093,"""Hardin, (KY)""",159.7,"144.5 - 164.4 (639)"
21095,"""Harlan, (KY)""",257.4,"164.5 - 283.2 (641)"
21097,"""Harrison, (KY)""",139.8,"123.3 - 144.4 (644)"
21099,"""Hart, (KY)""",144.7,"144.5 - 164.4 (639)"
21101,"""Henderson, (KY)""",191.8,"164.5 - 283.2 (641)"
21103,"""Henry, (KY)""",155.6,"144.5 - 164.4 (639)"
21105,"""Hickman, (KY)""",185.4,"164.5 - 283.2 (641)"
21107,"""Hopkins, (KY)""",177.4,"164.5 - 283.2 (641)"
21109,"""Jackson, (KY)""",148.7,"144.5 - 164.4 (639)"
21111,"""Jefferson, (KY)""",163.2,"144.5 - 164.4 (639)"
21113,"""Jessamine, (KY)""",142,"123.3 - 144.4 (644)"
21115,"""Johnson, (KY)""",245.6,"164.5 - 283.2 (641)"
21117,"""Kenton, (KY)""",194.3,"164.5 - 283.2 (641)"
21119,"""Knott, (KY)""",236.6,"164.5 - 283.2 (641)"
21121,"""Knox, (KY)""",143.4,"123.3 - 144.4 (644)"
21123,"""Larue, (KY)""",145,"144.5 - 164.4 (639)"
21125,"""Laurel, (KY)""",169.3,"164.5 - 283.2 (641)"
21127,"""Lawrence, (KY)""",206.9,"164.5 - 283.2 (641)"
21129,"""Lee, (KY)""",160.9,"144.5 - 164.4 (639)"
21131,"""Leslie, (KY)""",201.2,"164.5 - 283.2 (641)"
21133,"""Letcher, (KY)""",276.2,"164.5 - 283.2 (641)"
21135,"""Lewis, (KY)""",189.5,"164.5 - 283.2 (641)"
21137,"""Lincoln, (KY)""",149.1,"144.5 - 164.4 (639)"
21139,"""Livingston, (KY)""",133.2,"123.3 - 144.4 (644)"
21141,"""Logan, (KY)""",197.9,"164.5 - 283.2 (641)"
21143,"""Lyon, (KY)""",130.6,"123.3 - 144.4 (644)"
21145,"""McCracken, (KY)""",174,"164.5 - 283.2 (641)"
21147,"""McCreary, (KY)""",186.1,"164.5 - 283.2 (641)"
21149,"""McLean, (KY)""",154.7,"144.5 - 164.4 (639)"
21151,"""Madison, (KY)""",121,"91.8 - 123.2 (642)"
21153,"""Magoffin, (KY)""",241.6,"164.5 - 283.2 (641)"
21155,"""Marion, (KY)""",124.6,"123.3 - 144.4 (644)"
21157,"""Marshall, (KY)""",136.2,"123.3 - 144.4 (644)"
21159,"""Martin, (KY)""",265.3,"164.5 - 283.2 (641)"
21161,"""Mason, (KY)""",172,"164.5 - 283.2 (641)"
21163,"""Meade, (KY)""",159,"144.5 - 164.4 (639)"
21165,"""Menifee, (KY)""",177.9,"164.5 - 283.2 (641)"
21167,"""Mercer, (KY)""",122.5,"91.8 - 123.2 (642)"
21169,"""Metcalfe, (KY)""",148.5,"144.5 - 164.4 (639)"
21171,"""Monroe, (KY)""",201.1,"164.5 - 283.2 (641)"
21173,"""Montgomery, (KY)""",155.6,"144.5 - 164.4 (639)"
21175,"""Morgan, (KY)""",141.6,"123.3 - 144.4 (644)"
21177,"""Muhlenberg, (KY)""",193.6,"164.5 - 283.2 (641)"
21179,"""Nelson, (KY)""",141,"123.3 - 144.4 (644)"
21181,"""Nicholas, (KY)""",160,"144.5 - 164.4 (639)"
21183,"""Ohio, (KY)""",130.8,"123.3 - 144.4 (644)"
21185,"""Oldham, (KY)""",138.2,"123.3 - 144.4 (644)"
21187,"""Owen, (KY)""",182.3,"164.5 - 283.2 (641)"
21189,"""Owsley, (KY)""",197.7,"164.5 - 283.2 (641)"
21191,"""Pendleton, (KY)""",203.1,"164.5 - 283.2 (641)"
21193,"""Perry, (KY)""",283.2,"164.5 - 283.2 (641)"
21195,"""Pike, (KY)""",229,"164.5 - 283.2 (641)"
21197,"""Powell, (KY)""",168.5,"164.5 - 283.2 (641)"
21199,"""Pulaski, (KY)""",170.9,"164.5 - 283.2 (641)"
21201,"""Robertson, (KY)""",167.4,"164.5 - 283.2 (641)"
21203,"""Rockcastle, (KY)""",167.6,"164.5 - 283.2 (641)"
21205,"""Rowan, (KY)""",203.5,"164.5 - 283.2 (641)"
21207,"""Russell, (KY)""",99.6,"91.8 - 123.2 (642)"
21209,"""Scott, (KY)""",157.1,"144.5 - 164.4 (639)"
21211,"""Shelby, (KY)""",164,"144.5 - 164.4 (639)"
21213,"""Simpson, (KY)""",150.3,"144.5 - 164.4 (639)"
21215,"""Spencer, (KY)""",171.9,"164.5 - 283.2 (641)"
21217,"""Taylor, (KY)""",170.5,"164.5 - 283.2 (641)"
21219,"""Todd, (KY)""",188.3,"164.5 - 283.2 (641)"
21221,"""Trigg, (KY)""",121.3,"91.8 - 123.2 (642)"
21223,"""Trimble, (KY)""",149.2,"144.5 - 164.4 (639)"
21225,"""Union, (KY)""",138.7,"123.3 - 144.4 (644)"
21227,"""Warren, (KY)""",175.1,"164.5 - 283.2 (641)"
21229,"""Washington, (KY)""",166.3,"164.5 - 283.2 (641)"
21231,"""Wayne, (KY)""",123.4,"123.3 - 144.4 (644)"
21233,"""Webster, (KY)""",191.2,"164.5 - 283.2 (641)"
21235,"""Whitley, (KY)""",193.1,"164.5 - 283.2 (641)"
21237,"""Wolfe, (KY)""",187.8,"164.5 - 283.2 (641)"
21239,"""Woodford, (KY)""",110.3,"91.8 - 123.2 (642)"
22001,"""Acadia, (LA)""",180.1,"164.5 - 283.2 (641)"
22003,"""Allen, (LA)""",191.4,"164.5 - 283.2 (641)"
22005,"""Ascension, (LA)""",136.9,"123.3 - 144.4 (644)"
22007,"""Assumption, (LA)""",174.6,"164.5 - 283.2 (641)"
22009,"""Avoyelles, (LA)""",184.1,"164.5 - 283.2 (641)"
22011,"""Beauregard, (LA)""",204,"164.5 - 283.2 (641)"
22013,"""Bienville, (LA)""",160.2,"144.5 - 164.4 (639)"
22015,"""Bossier, (LA)""",172.3,"164.5 - 283.2 (641)"
22017,"""Caddo, (LA)""",175.5,"164.5 - 283.2 (641)"
22019,"""Calcasieu, (LA)""",162.2,"144.5 - 164.4 (639)"
22021,"""Caldwell, (LA)""",255.5,"164.5 - 283.2 (641)"
22023,"""Cameron, (LA)""",150.3,"144.5 - 164.4 (639)"
22025,"""Catahoula, (LA)""",186.4,"164.5 - 283.2 (641)"
22027,"""Claiborne, (LA)""",181.5,"164.5 - 283.2 (641)"
22029,"""Concordia, (LA)""",151.1,"144.5 - 164.4 (639)"
22031,"""De Soto, (LA)""",179.5,"164.5 - 283.2 (641)"
22033,"""East Baton Rouge, (LA)""",134.4,"123.3 - 144.4 (644)"
22035,"""East Carroll, (LA)""",225.2,"164.5 - 283.2 (641)"
22037,"""East Feliciana, (LA)""",167.8,"164.5 - 283.2 (641)"
22039,"""Evangeline, (LA)""",245.5,"164.5 - 283.2 (641)"
22041,"""Franklin, (LA)""",199.8,"164.5 - 283.2 (641)"
22043,"""Grant, (LA)""",173.1,"164.5 - 283.2 (641)"
22045,"""Iberia, (LA)""",130.2,"123.3 - 144.4 (644)"
22047,"""Iberville, (LA)""",145.3,"144.5 - 164.4 (639)"
22049,"""Jackson, (LA)""",170.1,"164.5 - 283.2 (641)"
22051,"""Jefferson, (LA)""",154,"144.5 - 164.4 (639)"
22053,"""Jefferson Davis, (LA)""",182.9,"164.5 - 283.2 (641)"
22055,"""Lafayette, (LA)""",153.9,"144.5 - 164.4 (639)"
22057,"""Lafourche, (LA)""",154.2,"144.5 - 164.4 (639)"
22059,"""LaSalle, (LA)""",181.2,"164.5 - 283.2 (641)"
22061,"""Lincoln, (LA)""",161.6,"144.5 - 164.4 (639)"
22063,"""Livingston, (LA)""",165.7,"164.5 - 283.2 (641)"
22065,"""Madison, (LA)""",143.5,"123.3 - 144.4 (644)"
22067,"""Morehouse, (LA)""",153.3,"144.5 - 164.4 (639)"
22069,"""Natchitoches, (LA)""",182.4,"164.5 - 283.2 (641)"
22071,"""Orleans, (LA)""",154.9,"144.5 - 164.4 (639)"
22073,"""Ouachita, (LA)""",187,"164.5 - 283.2 (641)"
22075,"""Plaquemines, (LA)""",152.4,"144.5 - 164.4 (639)"
22077,"""Pointe Coupee, (LA)""",118.3,"91.8 - 123.2 (642)"
22079,"""Rapides, (LA)""",176.8,"164.5 - 283.2 (641)"
22081,"""Red River, (LA)""",143.3,"123.3 - 144.4 (644)"
22083,"""Richland, (LA)""",172.6,"164.5 - 283.2 (641)"
22085,"""Sabine, (LA)""",161,"144.5 - 164.4 (639)"
22087,"""St. Bernard, (LA)""",205.9,"164.5 - 283.2 (641)"
22089,"""St. Charles, (LA)""",154.7,"144.5 - 164.4 (639)"
22091,"""St. Helena, (LA)""",161.3,"144.5 - 164.4 (639)"
22093,"""St. James, (LA)""",137.5,"123.3 - 144.4 (644)"
22095,"""St. John the Baptist, (LA)""",132.4,"123.3 - 144.4 (644)"
22097,"""St. Landry, (LA)""",173.9,"164.5 - 283.2 (641)"
22099,"""St. Martin, (LA)""",135.9,"123.3 - 144.4 (644)"
22101,"""St. Mary, (LA)""",164.7,"164.5 - 283.2 (641)"
22103,"""St. Tammany, (LA)""",183.1,"164.5 - 283.2 (641)"
22105,"""Tangipahoa, (LA)""",175.7,"164.5 - 283.2 (641)"
22107,"""Tensas, (LA)""",149.7,"144.5 - 164.4 (639)"
22109,"""Terrebonne, (LA)""",167.3,"164.5 - 283.2 (641)"
22111,"""Union, (LA)""",143,"123.3 - 144.4 (644)"
