fips,p_nonwhite,p_white
18075,4.584858408784434,95.41514159121557
18077,6.526328862394435,93.47367113760556
18079,4.39679837745826,95.60320162254175
18081,10.306929108657386,89.69307089134261
18083,6.8220626101097706,93.17793738989023
18085,11.354355716878404,88.6456442831216
18087,5.486905669972032,94.51309433002797
18089,45.400496685665686,54.59950331433432
18091,20.147808775805174,79.85219122419483
18093,3.678724708767627,96.32127529123238
18095,14.257063737552164,85.74293626244783
18097,44.15232488713377,55.84767511286623
18099,12.398373983739837,87.60162601626016
18101,2.4664774395615154,97.53352256043848
18103,10.450698681361937,89.54930131863806
18105,15.275291491114029,84.72470850888597
18107,7.578365409690711,92.42163459030928
18109,3.350162587711792,96.6498374122882
18111,8.400542430947112,91.59945756905289
18113,12.572582681141126,87.42741731885887
18115,3.0116358658453115,96.9883641341547
18117,4.381959053825234,95.61804094617476
18119,3.2669704965219473,96.73302950347805
18121,5.1928871034442015,94.80711289655581
18123,5.517746832792378,94.48225316720762
18125,3.295729250604351,96.70427074939565
18127,16.38206540325719,83.6179345967428
18129,3.617854346123728,96.38214565387628
18131,5.220947950918277,94.77905204908173
18133,7.6656343471240636,92.33436565287593
18135,5.53297654017947,94.46702345982054
18137,3.860042772499386,96.13995722750062
18139,3.930864790253856,96.06913520974615
18141,26.54900266276669,73.4509973372333
18143,4.460172543764134,95.53982745623587
18145,7.1849841903437754,92.81501580965622
18147,4.727702071136911,95.2722979288631
18149,5.249618487028559,94.75038151297144
18151,5.672815590123171,94.32718440987684
18153,7.520541324311261,92.47945867568875
18155,4.152281422039749,95.84771857796025
18157,23.52523724669512,76.47476275330489
18159,4.699894235854045,95.30010576414595
18161,3.9789683103595284,96.02103168964047
18163,15.32982638390045,84.67017361609955
18165,2.784417598036049,97.21558240196396
18167,13.445886800886523,86.55411319911349
18169,4.9808184143222505,95.01918158567774
18171,3.6306426237444027,96.36935737625559
18173,7.011683475314463,92.98831652468553
18175,2.6231972229180833,97.37680277708192
18177,10.963661732589177,89.03633826741083
18179,5.19747571438701,94.80252428561299
18181,10.309534662080969,89.69046533791904
18183,3.9384868227974406,96.06151317720256
19001,3.624522157723347,96.37547784227665
19003,3.347050754458162,96.65294924554185
19005,9.615384615384617,90.38461538461539
19007,4.349923615019699,95.6500763849803
19009,3.1783508899382493,96.82164911006174
19011,3.170579517978317,96.82942048202169
19013,18.13032445169476,81.86967554830524
19015,5.146891368708722,94.85310863129128
19017,4.433398805467592,95.56660119453241
19019,3.396386622010472,96.60361337798953
19021,40.66619704136057,59.333802958639424
19023,3.0538551482220235,96.94614485177797
19025,5.381998144138571,94.61800185586144
19027,4.773246005755681,95.22675399424432
19029,4.40061871616396,95.59938128383604
19031,3.9727277607773663,96.02727223922264
19033,8.83063286983844,91.16936713016156
19035,6.448193622471512,93.5518063775285
19037,4.103978602474089,95.89602139752591
19039,17.054016767483816,82.94598323251618
19041,6.167100533035825,93.83289946696416
19043,3.656869446343131,96.34313055365688
19045,7.86792209467303,92.13207790532697
19047,34.666044993589,65.333955006411
19049,14.190507873142606,85.8094921268574
19051,2.805811245425308,97.1941887545747
19053,6.806083650190114,93.1939163498099
19055,3.2280742867186127,96.77192571328139
19057,11.76350350043436,88.23649649956565
19059,3.8010843584212672,96.19891564157874
19061,8.553079893447869,91.44692010655213
19063,12.460823516697287,87.53917648330271
19065,5.813835198372329,94.18616480162767
19067,8.55275680477127,91.44724319522874
19069,14.796523113393917,85.20347688660608
19071,4.862004862004862,95.13799513799513
19073,5.055116356753145,94.94488364324685
19075,2.641417425227568,97.35858257477244
19077,4.710820895522388,95.28917910447761
19079,10.560460139111823,89.43953986088817
19081,6.525392083644512,93.4746079163555
19083,7.582404552999762,92.41759544700024
19085,3.2050374982312153,96.7949625017688
19087,11.152638660487368,88.84736133951263
19089,3.058669859584195,96.9413301404158
19091,6.462763171676967,93.53723682832303
19093,4.122204356088291,95.87779564391171
19095,4.7890465274766125,95.21095347252339
19097,3.905928365582544,96.09407163441746
19099,6.097396828815247,93.90260317118475
19101,18.301506990914532,81.69849300908547
19103,20.833663889990746,79.16633611000925
19105,6.372927111453914,93.62707288854608
19107,3.2567237163814182,96.74327628361858
19109,5.030855916286558,94.96914408371345
19111,8.459844369402438,91.54015563059757
19113,13.267289041162591,86.73271095883742
19115,21.58653415704181,78.41346584295819
19117,3.377674956622325,96.62232504337767
19119,3.9454745576157824,96.05452544238422
19121,4.320265862514616,95.67973413748538
19123,6.504545454545455,93.49545454545455
19125,4.849283084383512,95.15071691561648
19127,29.301418173632477,70.69858182636753
19129,5.357498506273651,94.64250149372634
19131,2.876336455672249,97.12366354432775
19133,4.977531973729692,95.02246802627032
19135,4.531450577663671,95.46854942233632
19137,5.978206538038588,94.02179346196141
19139,22.83072049197512,77.16927950802489
19141,7.40606936416185,92.59393063583815
19143,11.026490066225165,88.97350993377484
19145,8.393993048724505,91.6060069512755
19147,6.484488744540262,93.51551125545974
19149,8.160988244670254,91.83901175532975
19151,6.3056379821958455,93.69436201780415
19153,21.76459963382895,78.23540036617105
19155,11.611944447414281,88.38805555258573
19157,7.941601155141987,92.05839884485802
19159,4.730273752012883,95.26972624798712
19161,4.650684226772301,95.34931577322769
19163,19.116705043195235,80.88329495680476
19165,5.069960269476594,94.9300397305234
19167,13.162794694777851,86.83720530522216
19169,15.65465572600785,84.34534427399215
19171,18.93634642688121,81.06365357311878
19173,9.61072524632531,90.38927475367468
19175,5.6962537422121535,94.30374625778785
19177,3.2621082621082618,96.73789173789173
19179,17.775884107371112,82.22411589262889
19181,5.325524913820119,94.67447508617988
19183,8.798157264802855,91.20184273519715
19185,3.3432276206842677,96.65677237931574
19187,12.250186068307743,87.74981393169226
19189,7.9197566077201,92.0802433922799
19191,4.573368615507515,95.4266313844925
19193,26.514789494728834,73.48521050527117
19195,5.179122501006306,94.8208774989937
19197,14.460204885736799,85.5397951142632
20001,8.63870138219222,91.36129861780778
20003,4.48083269865448,95.51916730134552
20005,10.4798369665905,89.52016303340949
20007,7.4239713774597496,92.57602862254025
20009,17.973267971353067,82.02673202864693
20011,8.91967515184604,91.08032484815396
20013,15.951239841633674,84.04876015836633
20015,10.117576574552535,89.88242342544747
20017,7.645492582731077,92.35450741726893
20019,11.9069205197945,88.0930794802055
20021,10.092430676992256,89.90756932300773
20023,9.398496240601503,90.6015037593985
20025,14.364089775561098,85.6359102244389
20027,5.101913217456546,94.89808678254346
20029,6.4612212166342085,93.5387787833658
20031,5.963804202599295,94.0361957974007
20033,10.125858123569794,89.8741418764302
20035,19.26287693792947,80.73712306207054
20037,12.219687844383506,87.78031215561649
20039,5.39881574364333,94.60118425635667
20041,8.19575786717957,91.80424213282043
20043,8.591512626920073,91.40848737307992
20045,19.868902137751572,80.13109786224842
20047,22.744822744822745,77.25517725517726
20049,8.054226475279107,91.94577352472089
20051,9.822361546499478,90.17763845350052
20053,13.347320852162687,86.65267914783732
20055,59.039632897216684,40.960367102783316
20057,60.11272426817753,39.88727573182248
20059,7.75233116148414,92.24766883851586
20061,41.8267165736025,58.17328342639749
20063,4.594180704441041,95.40581929555896
20065,10.593900481540931,89.40609951845907
20067,49.536532170119955,50.463467829880045
20069,18.083872037129122,81.91612796287087
20071,21.10839445802771,78.89160554197228
20073,7.118084227910818,92.88191577208919
20075,38.12811660912927,61.87188339087073
20077,9.117326552851434,90.88267344714856
20079,16.278865828705058,83.72113417129495
20081,33.4250688016012,66.5749311983988
20083,11.716171617161717,88.28382838283828
20085,14.593373493975903,85.4066265060241
20087,5.47562582345191,94.5243741765481
20089,4.1886659626891944,95.8113340373108
20091,19.026700471086343,80.97329952891366
20093,35.60740552878519,64.39259447121482
20095,6.12859097127223,93.87140902872777
20097,10.294117647058822,89.70588235294117
20099,12.727910238429171,87.27208976157083
20101,10.961538461538462,89.03846153846153
20103,19.575425312223423,80.42457468777657
20105,5.7889513728084685,94.21104862719153
20107,5.394871794871795,94.60512820512821
20109,8.860759493670885,91.13924050632912
20111,27.959049272585762,72.04095072741423
20113,7.446472999964958,92.55352700003505
20115,6.543933054393306,93.4560669456067
20117,4.587533429335528,95.41246657066446
20119,21.05643994211288,78.94356005788711
20121,6.428147268408551,93.57185273159145
20123,4.747967479674797,95.2520325203252
20125,18.29701120797011,81.70298879202988
20127,7.534866871943488,92.46513312805651
20129,28.308961379827522,71.69103862017248
20131,4.303298867552929,95.69670113244707
20133,8.921070779261488,91.07892922073852
20135,11.725352112676056,88.27464788732394
20137,10.441988950276244,89.55801104972375
20139,5.890471112226335,94.10952888777366
20141,4.949640287769784,95.05035971223022
20143,5.429162357807653,94.57083764219234
20145,15.1935385553185,84.8064614446815
20147,5.623471882640587,94.37652811735941
20149,8.790212958767558,91.20978704123243
20151,10.951162294732352,89.04883770526764
20153,9.848484848484848,90.15151515151516
20155,14.94498091174489,85.05501908825511
20157,4.438250428816467,95.56174957118353
20159,15.36040289581366,84.63959710418634
20161,21.92583748287044,78.07416251712957
20163,5.266307600239378,94.73369239976063
20165,6.369220821209182,93.63077917879082
20167,7.456203851165484,92.54379614883452
20169,18.779066561276448,81.22093343872355
20171,21.31917500510517,78.68082499489483
20173,30.634901782880686,69.36509821711931
20175,69.86225895316804,30.137741046831955
20177,24.81197077166632,75.18802922833369
20179,7.066719305171733,92.93328069482827
20181,14.985590778097983,85.01440922190201
20183,4.107688037746322,95.89231196225367
20185,15.342269028243177,84.65773097175682
20187,39.90941117262204,60.09058882737796
20189,39.359597049829105,60.64040295017089
20191,9.158114454687771,90.84188554531222
20193,9.894955258721307,90.10504474127869
20195,4.618689581095596,95.3813104189044
20197,6.914045513842586,93.08595448615742
20199,10.778443113772456,89.22155688622755
20201,5.608856088560885,94.39114391143912
20203,31.923990498812348,68.07600950118766
20205,6.693594922100404,93.3064050778996
20207,5.843543826578699,94.1564561734213
20209,58.546248578548784,41.453751421451216
21001,6.078584439240177,93.92141556075983
21003,4.402992140895749,95.59700785910425
21005,5.171424789304152,94.82857521069585
21007,6.391778418348164,93.60822158165185
21009,9.036580948931547,90.96341905106846
21011,4.280061374464992,95.71993862553501
21013,4.806353268847153,95.19364673115285
21015,11.301346430173416,88.69865356982658
21017,14.184502576298058,85.81549742370194
21019,5.9758679085520745,94.02413209144792
21021,13.428571428571429,86.57142857142858
21023,3.459157664765141,96.54084233523486
21025,2.993870815652994,97.006129184347
21027,5.037276829507553,94.96272317049245
21029,4.688598601191578,95.31140139880843
21031,4.760413404321954,95.23958659567805
21033,8.375933936295715,91.62406606370429
21035,9.39823687236489,90.60176312763511
21037,6.741669529371349,93.25833047062865
21039,5.6172710123663805,94.38272898763363
21041,10.179752258545218,89.82024774145478
21043,2.6292401125759146,97.37075988742409
21045,4.947129909365558,95.05287009063444
21047,33.25333817025017,66.74666182974983
21049,9.051284173356507,90.9487158266435
21051,6.635165381745835,93.36483461825416
21053,4.320987654320987,95.67901234567901
21055,3.1968592260235558,96.80314077397645
21057,5.526355308604896,94.47364469139511
21059,11.009455610064883,88.99054438993511
21061,4.448427570474173,95.55157242952582
21063,5.633990410229089,94.36600958977091
21065,2.338357515142978,97.66164248485703
21067,27.73488170980295,72.26511829019705
21069,3.6238913525498893,96.37610864745011
21071,2.5805551680848096,97.41944483191519
21073,17.343304142477614,82.6566958575224
21075,28.398692810457515,71.60130718954248
21077,7.857789855072464,92.14221014492753
21079,5.176537585421412,94.82346241457859
21081,4.729111102265037,95.27088889773496
21083,12.782378004662753,87.21762199533725
21085,3.495307929030052,96.50469207096994
21087,4.83301656258485,95.16698343741515
21089,3.0424180560281275,96.95758194397187
21091,3.9735099337748347,96.02649006622516
21093,22.56424662002972,77.43575337997028
21095,4.180393047824605,95.81960695217539
21097,5.719458941314304,94.2805410586857
21099,7.785888077858881,92.21411192214111
21101,12.452019038845386,87.54798096115462
21103,7.525145908357134,92.47485409164287
21105,12.915629947975571,87.08437005202443
21107,10.646134729741725,89.35386527025828
21109,1.7036155334027674,98.29638446659723
21111,31.8434246097101,68.1565753902899
21113,10.168768545994066,89.83123145400593
21115,2.3228803716608595,97.67711962833914
21117,10.37934128671312,89.62065871328689
21119,2.4725637974348804,97.52743620256513
21121,3.4308714541272685,96.56912854587273
21123,7.68155448381911,92.31844551618089
21125,3.538874878438741,96.46112512156127
21127,2.652366578896667,97.34763342110332
21129,4.308261055026304,95.6917389449737
21131,2.0408163265306123,97.95918367346938
21133,2.082286862413809,97.91771313758619
21135,1.7198461190314551,98.28015388096854
21137,4.800357084888817,95.19964291511118
21139,3.8736204284786844,96.12637957152131
21141,10.359776205120605,89.64022379487939
21143,8.815083031589461,91.18491696841053
21145,15.521990634468827,84.47800936553116
21147,9.478400735294118,90.52159926470588
21149,3.27496757457847,96.72503242542153
21151,9.13952884115711,90.8604711588429
21153,1.9090762012619316,98.09092379873807
21155,11.70892599464028,88.29107400535972
21157,3.2124651341733195,96.78753486582669
21159,10.748034973063676,89.25196502693632
21161,10.058309037900875,89.94169096209913
21163,9.639561204945151,90.36043879505485
21165,4.867462408928848,95.13253759107116
21167,8.266740148801324,91.73325985119868
21169,4.3868394815553335,95.61316051844466
21171,6.157865273371898,93.8421347266281
21173,6.619863135127469,93.38013686487253
21175,6.789059572873736,93.21094042712626
21177,7.25937479690648,92.74062520309351
21179,8.569060652984668,91.43093934701533
21181,3.9073402176946694,96.09265978230533
21183,5.2019761697181055,94.79802383028189
21185,10.783812246126072,89.21618775387394
21187,4.797794117647059,95.20220588235294
21189,2.817531305903399,97.1824686940966
21191,3.0697226237180812,96.93027737628192
21193,3.9015790280545763,96.09842097194542
21195,2.618061025307352,97.38193897469264
21197,3.5283716444301563,96.47162835556985
21199,5.091066648097427,94.90893335190258
21201,2.529274004683841,97.47072599531616
21203,2.1671641791044776,97.83283582089553
21205,4.779725826790872,95.22027417320913
21207,5.712361820324337,94.28763817967565
21209,11.87556888151202,88.12443111848798
21211,19.14753287439713,80.85246712560287
21213,13.86475255005667,86.13524744994334
21215,5.017558795360221,94.98244120463978
21217,9.499393322634937,90.50060667736506
21219,12.63910324100398,87.36089675899602
21221,10.7559926244622,89.2440073755378
21223,5.43746330005872,94.56253669994128
21225,16.92519820751465,83.07480179248536
21227,21.004235738664068,78.99576426133594
21229,11.817279046673287,88.18272095332671
21231,6.219464529998046,93.78053547000195
21233,11.021279841354588,88.9787201586454
21235,3.2200209701451357,96.77997902985487
21237,2.062142956667131,97.93785704333287
21239,13.164738250480534,86.83526174951946
22001,21.97459398617141,78.02540601382859
22003,28.17418472954501,71.82581527045498
22005,31.21069686858316,68.78930313141683
22007,34.053811659192824,65.94618834080718
22009,34.370520488359446,65.62947951164055
22011,18.530051271038577,81.46994872896143
22013,44.8151487826871,55.18485121731289
22015,32.62884774147895,67.37115225852105
22017,54.84435333152206,45.15564666847795
22019,31.913919413919412,68.08608058608058
22021,20.200803212851408,79.7991967871486
22023,9.77324913892078,90.22675086107922
22025,33.31598667776853,66.68401332223148
22027,54.710235825388864,45.28976417461114
22029,42.41263028816677,57.58736971183323
22031,40.614521067210966,59.385478932789034
22033,55.055606455065806,44.94439354493419
22035,71.87722040642319,28.12277959357681
22037,45.66174566174566,54.338254338254345
22039,32.75124839278773,67.24875160721227
22041,34.40166699742012,65.59833300257988
22043,22.546926430032915,77.45307356996709
22045,40.48293652471772,59.51706347528227
22047,52.18361297026375,47.816387029736255
22049,31.68154949063011,68.31845050936988
22051,46.903244088828274,53.096755911171734
22053,21.005636121841555,78.99436387815845
22055,33.928380192930284,66.07161980706971
22057,22.212709575498142,77.78729042450186
22059,16.853254675873163,83.14674532412684
22061,46.11407746419188,53.88592253580812
22063,11.807948870434988,88.192051129565
22065,65.74679688199983,34.25320311800018
22067,50.51185132687613,49.48814867312387
22069,46.15484104606948,53.845158953930515
22071,68.84830411809537,31.151695881904622
22073,41.464314614015215,58.53568538598479
22075,35.80521144809911,64.1947885519009
22077,39.24339106654512,60.75660893345488
22079,37.97659349581042,62.02340650418958
22081,43.081278754276276,56.918721245723724
22083,38.782686212361334,61.21731378763867
22085,30.912949400798933,69.08705059920106
22087,36.76719248303761,63.232807516962396
22089,34.37092229429452,65.62907770570547
22091,55.18417462482946,44.81582537517053
22093,51.504492085373386,48.495507914626614
22095,65.60994812893665,34.390051871063356
22097,45.096902034701074,54.90309796529892
22099,34.82963764196863,65.17036235803137
22101,42.984288986217706,57.0157110137823
22103,20.62562230978145,79.37437769021855
22105,36.160924523647566,63.839075476352434
22107,57.17167189601076,42.82832810398924
22109,32.18129903351618,67.81870096648382
22111,30.39856695029109,69.60143304970892
22113,20.86411499247869,79.13588500752131
22115,28.401555464592715,71.5984445354073
22117,33.87789274827186,66.12210725172814
22119,37.558637043146554,62.44136295685344
22121,44.15559844098838,55.844401559011615
22123,21.043525769440905,78.9564742305591
22125,46.824062095730916,53.17593790426908
22127,34.61865006367624,65.38134993632376
23001,8.263449697712646,91.73655030228736
23003,5.180968842663647,94.81903115733635
23005,8.390193386633602,91.6098066133664
23007,3.2076797003043787,96.79232029969562
23009,4.451661162905256,95.54833883709475
23011,4.2847898560815185,95.71521014391848
23013,3.736390837544945,96.26360916245505
23015,3.2962553141925337,96.70374468580746
23017,3.6898191537366793,96.31018084626332
23019,5.238391486207444,94.76160851379257
23021,3.916666666666667,96.08333333333333
23023,4.462030644889712,95.53796935511029
23025,3.4116065781151175,96.58839342188489
23027,3.6479064846072453,96.35209351539275
23029,9.54271197205462,90.45728802794538
23031,4.814550814870847,95.18544918512916
24001,12.094399436421275,87.90560056357873
24003,31.01048381076713,68.98951618923287
24005,42.39278829498172,57.60721170501828
24009,20.503679227851265,79.49632077214874
24011,23.480662983425415,76.51933701657458
24013,10.221517672134846,89.77848232786515
24015,13.837939820667925,86.16206017933207
24017,60.14377441905104,39.85622558094896
24019,36.46165385336583,63.53834614663416
24021,25.923144323444735,74.07685567655527
24023,3.154682302918081,96.84531769708192
24025,23.161492542015154,76.83850745798485
24027,47.38455921484177,52.61544078515823
24029,21.121601403291542,78.87839859670845
24031,55.36037135878286,44.639628641217136
24033,87.19289833587739,12.807101664122609
24035,12.489303695448847,87.51069630455115
24037,24.465667826457434,75.53433217354257
24039,47.828627069133404,52.171372930866596
24041,21.480740099545553,78.51925990045446
24043,20.284112743993745,79.71588725600625
24045,36.525994476476576,63.474005523523424
24047,18.98577851533103,81.01422148466897
24510,71.77055411248226,28.22944588751774
25001,9.254356576216068,90.74564342378393
25003,11.021147940608477,88.97885205939153
25005,16.60325306459677,83.39674693540323
25007,11.44536652835408,88.55463347164591
25009,29.768617243289597,70.2313827567104
25011,8.460747149923199,91.5392528500768
25013,37.48761707971412,62.51238292028588
25015,15.44606612748288,84.55393387251712
25017,27.192369670418415,72.80763032958158
25019,27.42120596804096,72.57879403195903
25021,24.5688897457853,75.4311102542147
25023,17.41004222862128,82.58995777137872
25025,54.19769786881915,45.802302131180845
25027,22.93260186389902,77.06739813610098
26001,3.5610885929357265,96.43891140706428
26003,14.862042431570849,85.13795756842916
26005,10.862802253530731,89.13719774646927
26007,3.6495063469675597,96.35049365303244
26009,4.622298309437192,95.37770169056282
26011,4.600757928329234,95.39924207167077
26013,25.50480769230769,74.4951923076923
26015,5.185015615546871,94.81498438445313
26017,9.116365001010363,90.88363499898963
26019,5.666647890497381,94.33335210950263
26021,24.18370193524111,75.8162980647589
26023,8.857915730594653,91.14208426940534
26025,21.454861808204512,78.54513819179549
26027,12.417478171645403,87.5825218283546
26029,5.246913580246913,94.75308641975309
26031,6.469129972848542,93.53087002715145
26033,27.97131966841698,72.02868033158302
26035,4.327470169392333,95.67252983060767
26037,9.340493117531388,90.6595068824686
26039,4.798215955686641,95.20178404431336
26041,5.792453356387874,94.20754664361213
26043,4.022377181578221,95.97762281842178
26045,16.062680968076776,83.93731903192322
26047,7.634802449861895,92.3651975501381
26049,26.469431691947744,73.53056830805225
26051,3.650787386036232,96.34921261396376
26053,9.234234234234235,90.76576576576578
26055,6.3020535145236725,93.69794648547632
26057,13.63826695238799,86.361733047612
26059,4.4744147413058215,95.52558525869418
26061,7.021176730445346,92.97882326955465
26063,4.2610537123788745,95.73894628762113
26065,29.24283054639862,70.75716945360138
26067,10.844105279551473,89.15589472044853
26069,5.426418404369842,94.57358159563016
26071,5.046325447512818,94.95367455248717
26073,13.483177914458208,86.51682208554179
26075,14.270603124232636,85.72939687576736
26077,21.387473100011327,78.61252689998868
26079,5.178411131059246,94.82158886894075
26081,25.411832006191627,74.58816799380837
26083,2.5082820634169427,97.49171793658306
26085,13.458463092332295,86.5415369076677
26087,7.366974144590357,92.63302585540964
26089,9.290571586105495,90.7094284138945
26091,12.45903974925203,87.54096025074797
26093,4.970087436723423,95.02991256327658
26095,20.22918987744708,79.77081012255292
26097,24.520255863539443,75.47974413646055
26099,20.21619668960251,79.78380331039749
26101,9.964122635355512,90.03587736464449
26103,6.682602682061459,93.31739731793854
26105,7.828178694158075,92.17182130584193
26107,7.746009874842118,92.25399012515788
26109,6.578775616760215,93.42122438323979
26111,7.647009337932195,92.3529906620678
26113,5.630913782835969,94.36908621716404
26115,7.884258736099017,92.11574126390099
26117,7.5272011005502755,92.47279889944973
26119,3.237992444684296,96.7620075553157
26121,22.51134871074037,77.48865128925962
26123,8.65581281191197,91.34418718808803
26125,27.28500056782039,72.71499943217961
26127,17.91549295774648,82.08450704225352
26129,4.705994654448262,95.29400534555174
26131,4.434857635893011,95.56514236410699
26133,4.62276680519258,95.37723319480742
26135,3.7699371677138718,96.23006283228614
26137,4.6786945063855665,95.32130549361443
26139,15.479837793551674,84.52016220644832
26141,3.7996545768566494,96.20034542314335
26143,4.6390889298274995,95.3609110701725
26145,30.014150943396228,69.98584905660378
26147,7.859442565129254,92.14055743487074
26149,12.692692036760972,87.30730796323904
26151,5.380991695400903,94.61900830459909
26153,12.469013386217153,87.53098661378284
26155,5.1941576724542475,94.80584232754575
26157,5.984842714601264,94.01515728539873
26159,17.887816774467183,82.11218322553282
26161,28.511738367438262,71.48826163256173
26163,49.65673504598057,50.34326495401943
26165,4.607661507201339,95.39233849279866
27001,5.389259212677651,94.61074078732234
27003,18.06914952248787,81.93085047751212
27005,12.31852433737744,87.68147566262256
27007,26.86618139902235,73.13381860097765
27009,9.537550869404365,90.46244913059563
27011,3.928643014632191,96.0713569853678
27013,11.447936286650748,88.55206371334926
27015,6.403568157381227,93.59643184261877
27017,10.734715517481932,89.26528448251807
27019,10.408397794323571,89.59160220567644
27021,16.13537043937803,83.86462956062198
27023,12.411942301241194,87.5880576987588
27025,6.07989699939201,93.920103000608
27027,12.171057774998046,87.82894222500195
27029,13.825198637911464,86.17480136208854
27031,13.554607824958278,86.44539217504172
27033,13.860069167331737,86.13993083266827
27035,4.288862519071029,95.71113748092898
27037,20.992988155318354,79.00701184468166
27039,7.26635289597541,92.73364710402458
27041,3.476978189864082,96.52302181013593
27043,8.954789940398314,91.04521005960169
27045,3.314654763035426,96.68534523696457
27047,14.600578110629353,85.39942188937066
27049,7.361593000452557,92.63840699954744
27051,4.401262248795882,95.59873775120413
27053,29.98607304268287,70.01392695731712
27055,3.2242437291419956,96.77575627085801
27057,6.422276392274517,93.57772360772549
27059,5.286993944853125,94.71300605514688
27061,7.133989536224174,92.86601046377582
27063,7.315104429421855,92.684895570578135
27065,4.238909113346085,95.7610908866539
27067,19.84599229961498,80.15400770038502
27069,3.8606403013182673,96.13935969868173
27071,5.868167202572348,94.13183279742765
27073,4.881345749474317,95.11865425052568
27075,4.081441170951398,95.9185588290486
27077,5.907397551889303,94.0926024481107
27079,8.2122552116235,91.7877447883765
27081,3.684117750749163,96.31588224925083
27083,15.946779039369464,84.05322096063054
27085,8.663897638892761,91.33610236110724
27087,50.84254393911941,49.15745606088059
27089,6.336528221512247,93.66347177848775
27091,6.595905989385899,93.4040940106141
27093,5.591806749924377,94.40819325007563
27095,10.272007345346035,89.72799265465396
27097,3.5997467514848203,96.40025324851518
27099,21.429106995576216,78.57089300442378
27101,6.80280328661189,93.19719671338811
27103,10.914669783752192,89.0853302162478
27105,41.09195402298851,58.90804597701149
27107,8.942084942084943,91.05791505791507
27109,19.020713220755454,80.97928677924455
27111,6.8472420594436505,93.15275794055636
27113,8.336859923825646,91.66314007617436
27115,9.873486415900688,90.12651358409931
27117,12.048192771084338,87.95180722891565
27119,12.363221161470392,87.63677883852961
27121,3.3973145895287016,96.6026854104713
27123,37.167081659729924,62.83291834027008
27125,7.25181295323831,92.74818704676169
27127,12.263099219620958,87.73690078037905
27129,11.935395565288804,88.06460443471119
27131,17.102355576266856,82.89764442373314
27133,6.1716592309326535,93.82834076906734
27135,7.2871287128712865,92.71287128712872
27137,7.755539313355427,92.24446068664457
27139,18.055923083708212,81.94407691629179
27141,8.051147486359282,91.94885251364072
27143,11.491881820601543,88.50811817939845
27145,13.631511528608028,86.36848847139197
27147,13.251637094802055,86.74836290519795
27149,11.893776273966985,88.10622372603302
27151,9.074371321562333,90.92562867843766
27153,8.282483117728418,91.71751688227158
27155,10.550181378476422,89.44981862152358
27157,4.74012474012474,95.25987525987526
27159,5.09692877368765,94.90307122631235
27161,10.357926274677652,89.64207372532235
27163,16.61876304489566,83.38123695510434
27165,28.497267759562845,71.50273224043715
27167,6.283978253917493,93.71602174608252
27169,8.34628627643876,91.65371372356124
27171,6.990150276129638,93.00984972387036
27173,10.484941296579887,89.51505870342011
28001,65.06476019492177,34.935239805078226
28003,16.67433987813135,83.32566012186865
28005,42.39818270322895,57.60181729677105
28007,46.245575823577454,53.754424176422546
28009,38.90702454358602,61.09297545641398
28011,67.13050138831265,32.86949861168736
28013,35.099750623441395,64.9002493765586
28015,35.15286045807689,64.84713954192311
28017,50.416399743754006,49.583600256245994
28019,32.61657405170331,67.38342594829669
28021,88.48033770273273,11.519662297267272
28023,36.63804152781338,63.36195847218662
28025,61.01826060043331,38.98173939956669
28027,79.23369277001945,20.766307229980555
28029,55.950670917562974,44.049329082437026
28031,39.15557205749748,60.84442794250252
28033,36.05584584700084,63.944154152999154
28035,42.4596193826963,57.5403806173037
28037,36.59476117103236,63.40523882896765
28039,12.560824742268043,87.43917525773196
28041,27.54305903135581,72.45694096864419
28043,45.1484208026597,54.85157919734029
28045,14.169518739172688,85.83048126082731
28047,35.19622550205661,64.80377449794338
28049,75.60199928295759,24.39800071704241
28051,83.98025195778006,16.019748042219952
28053,79.41140850187719,20.588591498122806
28055,65.59633027522935,34.403669724770644
28057,9.554790151805078,90.44520984819492
28059,31.610097922206638,68.38990207779337
28061,55.21061602142683,44.78938397857316
28063,86.51843512524627,13.48156487475373
28065,62.204023500089015,37.795976499910985
28067,35.01993835906575,64.98006164093425
28069,65.73252219008677,34.26747780991323
28071,28.96355373861625,71.03644626138376
28073,25.589700065655673,74.41029993434432
28075,47.581555292961745,52.41844470703825
28077,34.861501405058206,65.13849859494178
28079,52.83574221324079,47.164257786759215
28081,34.47454285110678,65.52545714889322
28083,77.92108994086932,22.078910059130674
28085,32.322759830434144,67.67724016956585
28087,48.4710673680638,51.5289326319362
28089,44.404051879200985,55.59594812079901
28091,34.46085373255109,65.53914626744893
28093,52.11982736735212,47.880172632647884
28095,32.555393094140136,67.44460690585986
28097,47.54065649007283,52.45934350992717
28099,41.301287553648066,58.698712446351934
28101,39.21559483281257,60.78440516718743
28103,74.09587090650214,25.904129093497865
28105,42.91417165668663,57.08582834331337
28107,53.03704137164258,46.96295862835742
28109,17.285644645855523,82.71435535414447
28111,21.94283798508088,78.05716201491913
28113,56.61097490079114,43.38902509920886
28115,22.812804322558353,77.18719567744165
28117,17.001777602212126,82.99822239778787
28119,73.81931640901999,26.180683590980003
28121,25.90284726644228,74.09715273355772
28123,50.440131509173824,49.559868490826176
28125,73.70344985149646,26.296550148503538
28127,37.95874131100979,62.04125868899021
28129,25.996750406199226,74.00324959380077
