"GEO_ID","NAME","B19083_001E","B19083_001M"
"id","Geographic Area Name","Estimate!!Gini Index","Margin of Error!!Gini Index"
"0500000US21007","Ballard County, Kentucky","0.4617","0.0350"
"0500000US21009","Barren County, Kentucky","0.4345","0.0203"
"0500000US21087","Green County, Kentucky","0.5065","0.0611"
"0500000US21091","Hancock County, Kentucky","0.3713","0.0160"
"0500000US21159","Martin County, Kentucky","0.4491","0.0328"
"0500000US21093","Hardin County, Kentucky","0.4393","0.0136"
"0500000US21149","McLean County, Kentucky","0.4201","0.0242"
"0500000US21183","Ohio County, Kentucky","0.4957","0.0710"
"0500000US21197","Powell County, Kentucky","0.4515","0.0397"
"0500000US21233","Webster County, Kentucky","0.4602","0.0311"
"0500000US21033","Caldwell County, Kentucky","0.5086","0.0491"
"0500000US21045","Casey County, Kentucky","0.4523","0.0231"
"0500000US21047","Christian County, Kentucky","0.4557","0.0208"
"0500000US21085","Grayson County, Kentucky","0.4470","0.0211"
"0500000US21103","Henry County, Kentucky","0.4308","0.0353"
"0500000US21107","Hopkins County, Kentucky","0.4491","0.0143"
"0500000US21109","Jackson County, Kentucky","0.4579","0.0282"
"0500000US21125","Laurel County, Kentucky","0.4690","0.0199"
"0500000US21157","Marshall County, Kentucky","0.4372","0.0251"
"0500000US21163","Meade County, Kentucky","0.4140","0.0329"
"0500000US21173","Montgomery County, Kentucky","0.4390","0.0294"
"0500000US21181","Nicholas County, Kentucky","0.4552","0.0412"
"0500000US21185","Oldham County, Kentucky","0.4321","0.0148"
"0500000US21187","Owen County, Kentucky","0.4660","0.0359"
"0500000US21203","Rockcastle County, Kentucky","0.4525","0.0167"
"0500000US21209","Scott County, Kentucky","0.4154","0.0142"
"0500000US21227","Warren County, Kentucky","0.4769","0.0154"
"0500000US21003","Allen County, Kentucky","0.4379","0.0355"
"0500000US21017","Bourbon County, Kentucky","0.4526","0.0277"
"0500000US21019","Boyd County, Kentucky","0.4855","0.0209"
"0500000US21029","Bullitt County, Kentucky","0.3863","0.0124"
"0500000US21055","Crittenden County, Kentucky","0.4595","0.0369"
"0500000US21067","Fayette County, Kentucky","0.4947","0.0075"
"0500000US21075","Fulton County, Kentucky","0.4807","0.0293"
"0500000US21115","Johnson County, Kentucky","0.4966","0.0360"
"0500000US21165","Menifee County, Kentucky","0.4163","0.0253"
"0500000US21051","Clay County, Kentucky","0.4947","0.0305"
"0500000US21175","Morgan County, Kentucky","0.4619","0.0343"
"0500000US21193","Perry County, Kentucky","0.5073","0.0294"
"0500000US21237","Wolfe County, Kentucky","0.4718","0.0302"
"0500000US21013","Bell County, Kentucky","0.4975","0.0315"
"0500000US21025","Breathitt County, Kentucky","0.5253","0.0264"
"0500000US21083","Graves County, Kentucky","0.4691","0.0279"
"0500000US21099","Hart County, Kentucky","0.4621","0.0326"
"0500000US21231","Wayne County, Kentucky","0.4693","0.0350"
"0500000US21155","Marion County, Kentucky","0.4454","0.0270"
"0500000US21221","Trigg County, Kentucky","0.4175","0.0350"
"0500000US21015","Boone County, Kentucky","0.4115","0.0120"
"0500000US21131","Leslie County, Kentucky","0.4809","0.0390"
"0500000US21121","Knox County, Kentucky","0.5115","0.0333"
"0500000US21127","Lawrence County, Kentucky","0.5010","0.0323"
"0500000US21139","Livingston County, Kentucky","0.4905","0.0680"
"0500000US21195","Pike County, Kentucky","0.5090","0.0189"
"0500000US21211","Shelby County, Kentucky","0.4588","0.0165"
"0500000US21005","Anderson County, Kentucky","0.4073","0.0245"
"0500000US21027","Breckinridge County, Kentucky","0.4250","0.0191"
"0500000US21073","Franklin County, Kentucky","0.3896","0.0116"
"0500000US21117","Kenton County, Kentucky","0.4485","0.0105"
"0500000US21151","Madison County, Kentucky","0.4587","0.0155"
"0500000US21153","Magoffin County, Kentucky","0.4943","0.0437"
"0500000US21189","Owsley County, Kentucky","0.5419","0.0572"
"0500000US21213","Simpson County, Kentucky","0.4316","0.0224"
"0500000US21217","Taylor County, Kentucky","0.4751","0.0324"
"0500000US21219","Todd County, Kentucky","0.4927","0.0660"
"0500000US21039","Carlisle County, Kentucky","0.4914","0.0524"
"0500000US21053","Clinton County, Kentucky","0.5176","0.0426"
"0500000US21077","Gallatin County, Kentucky","0.3958","0.0230"
"0500000US21079","Garrard County, Kentucky","0.4325","0.0270"
"0500000US21069","Fleming County, Kentucky","0.4652","0.0305"
"0500000US21037","Campbell County, Kentucky","0.4587","0.0134"
"0500000US22113","Vermilion Parish, Louisiana","0.4433","0.0155"
"0500000US22089","St. Charles Parish, Louisiana","0.4316","0.0159"
"0500000US22029","Concordia Parish, Louisiana","0.5174","0.0375"
"0500000US22107","Tensas Parish, Louisiana","0.4785","0.0295"
"0500000US22093","St. James Parish, Louisiana","0.4477","0.0191"
"0500000US22043","Grant Parish, Louisiana","0.4357","0.0219"
"0500000US22051","Jefferson Parish, Louisiana","0.4698","0.0066"
"0500000US22013","Bienville Parish, Louisiana","0.5024","0.0310"
"0500000US22015","Bossier Parish, Louisiana","0.4399","0.0130"
"0500000US22023","Cameron Parish, Louisiana","0.4234","0.0426"
"0500000US22037","East Feliciana Parish, Louisiana","0.4508","0.0275"
"0500000US22095","St. John the Baptist Parish, Louisiana","0.4534","0.0259"
"0500000US22075","Plaquemines Parish, Louisiana","0.4699","0.0283"
"0500000US22073","Ouachita Parish, Louisiana","0.5067","0.0119"
"0500000US22079","Rapides Parish, Louisiana","0.4761","0.0101"
"0500000US22117","Washington Parish, Louisiana","0.4773","0.0224"
"0500000US22097","St. Landry Parish, Louisiana","0.5146","0.0169"
"0500000US22105","Tangipahoa Parish, Louisiana","0.4627","0.0117"
"0500000US22001","Acadia Parish, Louisiana","0.4787","0.0155"
"0500000US22101","St. Mary Parish, Louisiana","0.4598","0.0135"
"0500000US22123","West Carroll Parish, Louisiana","0.5079","0.0435"
"0500000US22103","St. Tammany Parish, Louisiana","0.4642","0.0091"
"0500000US22111","Union Parish, Louisiana","0.4849","0.0295"
"0500000US22021","Caldwell Parish, Louisiana","0.5328","0.0467"
"0500000US22055","Lafayette Parish, Louisiana","0.4883","0.0098"
"0500000US22017","Caddo Parish, Louisiana","0.5192","0.0120"
"0500000US22035","East Carroll Parish, Louisiana","0.6647","0.1267"
"0500000US22005","Ascension Parish, Louisiana","0.4212","0.0132"
"0500000US22045","Iberia Parish, Louisiana","0.4588","0.0174"
"0500000US22087","St. Bernard Parish, Louisiana","0.4376","0.0125"
"0500000US22091","St. Helena Parish, Louisiana","0.5066","0.0684"
"0500000US22121","West Baton Rouge Parish, Louisiana","0.4356","0.0287"
"0500000US22031","De Soto Parish, Louisiana","0.4960","0.0176"
"0500000US22081","Red River Parish, Louisiana","0.5457","0.0551"
"0500000US22063","Livingston Parish, Louisiana","0.4258","0.0158"
"0500000US22069","Natchitoches Parish, Louisiana","0.5486","0.0218"
"0500000US22071","Orleans Parish, Louisiana","0.5706","0.0057"
"0500000US22025","Catahoula Parish, Louisiana","0.4745","0.0242"
"0500000US22019","Calcasieu Parish, Louisiana","0.4663","0.0106"
"0500000US22041","Franklin Parish, Louisiana","0.4891","0.0229"
"0500000US22007","Assumption Parish, Louisiana","0.5025","0.0340"
"0500000US22049","Jackson Parish, Louisiana","0.4806","0.0204"
"0500000US22083","Richland Parish, Louisiana","0.4893","0.0194"
"0500000US22099","St. Martin Parish, Louisiana","0.4643","0.0215"
"0500000US22127","Winn Parish, Louisiana","0.4845","0.0258"
"0500000US22033","East Baton Rouge Parish, Louisiana","0.5020","0.0085"
"0500000US22003","Allen Parish, Louisiana","0.4686","0.0285"
"0500000US22065","Madison Parish, Louisiana","0.5051","0.0210"
"0500000US23017","Oxford County, Maine","0.4152","0.0095"
"0500000US23027","Waldo County, Maine","0.4431","0.0200"
"0500000US23019","Penobscot County, Maine","0.4540","0.0108"
"0500000US23001","Androscoggin County, Maine","0.4252","0.0125"
"0500000US23003","Aroostook County, Maine","0.4598","0.0102"
"0500000US23005","Cumberland County, Maine","0.4543","0.0081"
"0500000US23013","Knox County, Maine","0.4340","0.0211"
"0500000US23031","York County, Maine","0.4328","0.0086"
"0500000US23007","Franklin County, Maine","0.4309","0.0146"
"0500000US23025","Somerset County, Maine","0.4440","0.0145"
"0500000US24047","Worcester County, Maryland","0.4559","0.0180"
"0500000US24510","Baltimore city, Maryland","0.5130","0.0047"
"0500000US24041","Talbot County, Maryland","0.5266","0.0241"
"0500000US24025","Harford County, Maryland","0.4150","0.0068"
"0500000US24027","Howard County, Maryland","0.4038","0.0065"
"0500000US24003","Anne Arundel County, Maryland","0.4112","0.0059"
"0500000US24005","Baltimore County, Maryland","0.4500","0.0049"
"0500000US24009","Calvert County, Maryland","0.3757","0.0115"
"0500000US24023","Garrett County, Maryland","0.4380","0.0168"
"0500000US24031","Montgomery County, Maryland","0.4624","0.0031"
"0500000US24013","Carroll County, Maryland","0.3992","0.0098"
"0500000US24035","Queen Anne's County, Maryland","0.4102","0.0150"
"0500000US24037","St. Mary's County, Maryland","0.4007","0.0115"
"0500000US24017","Charles County, Maryland","0.3813","0.0080"
"0500000US24019","Dorchester County, Maryland","0.4789","0.0212"
"0500000US24043","Washington County, Maryland","0.4462","0.0108"
"0500000US24045","Wicomico County, Maryland","0.4368","0.0122"
"0500000US24015","Cecil County, Maryland","0.4066","0.0108"
"0500000US24011","Caroline County, Maryland","0.4331","0.0175"
"0500000US25025","Suffolk County, Massachusetts","0.5365","0.0051"
"0500000US25001","Barnstable County, Massachusetts","0.4589","0.0094"
"0500000US25007","Dukes County, Massachusetts","0.5020","0.0306"
"0500000US25017","Middlesex County, Massachusetts","0.4680","0.0032"
"0500000US25003","Berkshire County, Massachusetts","0.4645","0.0094"
"0500000US25009","Essex County, Massachusetts","0.4840","0.0043"
"0500000US25005","Bristol County, Massachusetts","0.4563","0.0048"
"0500000US25013","Hampden County, Massachusetts","0.4704","0.0062"
"0500000US25023","Plymouth County, Massachusetts","0.4494","0.0050"
"0500000US25011","Franklin County, Massachusetts","0.4533","0.0159"
"0500000US25021","Norfolk County, Massachusetts","0.4774","0.0046"
"0500000US25015","Hampshire County, Massachusetts","0.4621","0.0105"
"0500000US25019","Nantucket County, Massachusetts","0.4775","0.0353"
"0500000US26115","Monroe County, Michigan","0.4128","0.0068"
"0500000US26005","Allegan County, Michigan","0.4053","0.0098"
"0500000US26059","Hillsdale County, Michigan","0.4344","0.0136"
"0500000US26003","Alger County, Michigan","0.4146","0.0229"
"0500000US26127","Oceana County, Michigan","0.4224","0.0186"
"0500000US26089","Leelanau County, Michigan","0.4642","0.0211"
"0500000US26035","Clare County, Michigan","0.4513","0.0202"
"0500000US26083","Keweenaw County, Michigan","0.4421","0.0431"
"0500000US26073","Isabella County, Michigan","0.4803","0.0099"
"0500000US26139","Ottawa County, Michigan","0.4144","0.0074"
"0500000US26157","Tuscola County, Michigan","0.4181","0.0113"
"0500000US26007","Alpena County, Michigan","0.4391","0.0155"
"0500000US26067","Ionia County, Michigan","0.3950","0.0108"
"0500000US26111","Midland County, Michigan","0.4743","0.0141"
"0500000US26021","Berrien County, Michigan","0.4807","0.0074"
"0500000US26135","Oscoda County, Michigan","0.4396","0.0418"
"0500000US26039","Crawford County, Michigan","0.4070","0.0236"
"0500000US26037","Clinton County, Michigan","0.4221","0.0115"
"0500000US26057","Gratiot County, Michigan","0.4575","0.0143"
"0500000US26063","Huron County, Michigan","0.4335","0.0106"
"0500000US26091","Lenawee County, Michigan","0.4170","0.0127"
"0500000US26105","Mason County, Michigan","0.4694","0.0296"
"0500000US26117","Montcalm County, Michigan","0.4196","0.0119"
"0500000US26149","St. Joseph County, Michigan","0.4224","0.0147"
"0500000US26147","St. Clair County, Michigan","0.4327","0.0082"
"0500000US26161","Washtenaw County, Michigan","0.4826","0.0054"
"0500000US26011","Arenac County, Michigan","0.4209","0.0153"
"0500000US26027","Cass County, Michigan","0.4473","0.0200"
"0500000US26071","Iron County, Michigan","0.4334","0.0212"
"0500000US26143","Roscommon County, Michigan","0.4339","0.0242"
"0500000US26163","Wayne County, Michigan","0.4974","0.0031"
"0500000US26023","Branch County, Michigan","0.4117","0.0154"
"0500000US26075","Jackson County, Michigan","0.4439","0.0120"
"0500000US26097","Mackinac County, Michigan","0.4406","0.0191"
"0500000US26009","Antrim County, Michigan","0.4675","0.0235"
"0500000US26061","Houghton County, Michigan","0.4724","0.0199"
"0500000US26069","Iosco County, Michigan","0.4217","0.0193"
"0500000US26085","Lake County, Michigan","0.4397","0.0148"
"0500000US26119","Montmorency County, Michigan","0.3979","0.0209"
"0500000US26141","Presque Isle County, Michigan","0.4280","0.0208"
"0500000US26077","Kalamazoo County, Michigan","0.4673","0.0080"
"0500000US26107","Mecosta County, Michigan","0.4559","0.0164"
"0500000US26103","Marquette County, Michigan","0.4330","0.0135"
"0500000US26123","Newaygo County, Michigan","0.4397","0.0157"
"0500000US26133","Osceola County, Michigan","0.4300","0.0123"
"0500000US26137","Otsego County, Michigan","0.4143","0.0174"
"0500000US26025","Calhoun County, Michigan","0.4435","0.0080"
"0500000US26031","Cheboygan County, Michigan","0.4220","0.0119"
"0500000US26095","Luce County, Michigan","0.3926","0.0258"
"0500000US26081","Kent County, Michigan","0.4578","0.0059"
"0500000US26099","Macomb County, Michigan","0.4255","0.0045"
"0500000US26017","Bay County, Michigan","0.4387","0.0119"
"0500000US26145","Saginaw County, Michigan","0.4644","0.0100"
"0500000US26155","Shiawassee County, Michigan","0.4041","0.0118"
"0500000US26013","Baraga County, Michigan","0.4528","0.0268"
"0500000US26029","Charlevoix County, Michigan","0.4700","0.0163"
"0500000US26045","Eaton County, Michigan","0.4149","0.0111"
"0500000US26041","Delta County, Michigan","0.4378","0.0167"
"0500000US26053","Gogebic County, Michigan","0.4870","0.0293"
"0500000US26047","Emmet County, Michigan","0.4594","0.0126"
"0500000US05147","Woodruff County, Arkansas","0.4949","0.0325"
"0500000US05023","Cleburne County, Arkansas","0.4582","0.0279"
"0500000US05025","Cleveland County, Arkansas","0.4418","0.0249"
"0500000US05067","Jackson County, Arkansas","0.5031","0.0382"
"0500000US05057","Hempstead County, Arkansas","0.4257","0.0257"
"0500000US05135","Sharp County, Arkansas","0.4758","0.0778"
"0500000US05137","Stone County, Arkansas","0.4595","0.0340"
"0500000US05143","Washington County, Arkansas","0.4967","0.0140"
"0500000US05005","Baxter County, Arkansas","0.4539","0.0293"
"0500000US05003","Ashley County, Arkansas","0.4760","0.0408"
"0500000US05031","Craighead County, Arkansas","0.4930","0.0173"
"0500000US05055","Greene County, Arkansas","0.4170","0.0192"
"0500000US05073","Lafayette County, Arkansas","0.5762","0.0541"
"0500000US05105","Perry County, Arkansas","0.4031","0.0246"
"0500000US05107","Phillips County, Arkansas","0.4925","0.0237"
"0500000US05111","Poinsett County, Arkansas","0.4161","0.0192"
"0500000US05133","Sevier County, Arkansas","0.4221","0.0355"
"0500000US05149","Yell County, Arkansas","0.4501","0.0306"
"0500000US05013","Calhoun County, Arkansas","0.4266","0.0239"
"0500000US05019","Clark County, Arkansas","0.4509","0.0164"
"0500000US05011","Bradley County, Arkansas","0.4603","0.0203"
"0500000US05095","Monroe County, Arkansas","0.4699","0.0226"
"0500000US05113","Polk County, Arkansas","0.4377","0.0210"
"0500000US05103","Ouachita County, Arkansas","0.4770","0.0228"
"0500000US05101","Newton County, Arkansas","0.4312","0.0314"
"0500000US05081","Little River County, Arkansas","0.4643","0.0365"
"0500000US05015","Carroll County, Arkansas","0.4572","0.0374"
"0500000US05091","Miller County, Arkansas","0.4662","0.0192"
"0500000US06033","Lake County, California","0.4796","0.0157"
"0500000US06043","Mariposa County, California","0.4349","0.0284"
"0500000US06115","Yuba County, California","0.4276","0.0142"
"0500000US06013","Contra Costa County, California","0.4703","0.0036"
"0500000US06035","Lassen County, California","0.4231","0.0180"
"0500000US06083","Santa Barbara County, California","0.4798","0.0055"
"0500000US06097","Sonoma County, California","0.4578","0.0075"
"0500000US06025","Imperial County, California","0.4768","0.0133"
"0500000US06051","Mono County, California","0.3701","0.0296"
"0500000US06001","Alameda County, California","0.4624","0.0033"
"0500000US06067","Sacramento County, California","0.4583","0.0041"
"0500000US06055","Napa County, California","0.4719","0.0093"
"0500000US06053","Monterey County, California","0.4619","0.0065"
"0500000US06091","Sierra County, California","0.4269","0.0428"
"0500000US06073","San Diego County, California","0.4630","0.0029"
"0500000US06113","Yolo County, California","0.4931","0.0092"
"0500000US06023","Humboldt County, California","0.4754","0.0148"
"0500000US06003","Alpine County, California","0.4967","0.0771"
"0500000US06045","Mendocino County, California","0.4736","0.0179"
"0500000US06087","Santa Cruz County, California","0.4826","0.0066"
"0500000US06037","Los Angeles County, California","0.5022","0.0012"
"0500000US06065","Riverside County, California","0.4547","0.0036"
"0500000US06085","Santa Clara County, California","0.4652","0.0025"
"0500000US06041","Marin County, California","0.5158","0.0070"
"0500000US06093","Siskiyou County, California","0.4880","0.0324"
"0500000US06089","Shasta County, California","0.4603","0.0084"
"0500000US06015","Del Norte County, California","0.4857","0.0312"
"0500000US06079","San Luis Obispo County, California","0.4538","0.0077"
"0500000US06021","Glenn County, California","0.4548","0.0200"
"0500000US06007","Butte County, California","0.4893","0.0089"
"0500000US06063","Plumas County, California","0.4549","0.0422"
"0500000US06029","Kern County, California","0.4645","0.0061"
"0500000US06059","Orange County, California","0.4700","0.0031"
"0500000US06009","Calaveras County, California","0.4464","0.0212"
"0500000US06101","Sutter County, California","0.4466","0.0145"
"0500000US06081","San Mateo County, California","0.4852","0.0043"
"0500000US06109","Tuolumne County, California","0.4881","0.0258"
"0500000US06077","San Joaquin County, California","0.4546","0.0055"
"0500000US06005","Amador County, California","0.4437","0.0249"
"0500000US08095","Phillips County, Colorado","0.4573","0.0493"
"0500000US08007","Archuleta County, Colorado","0.4486","0.0331"
"0500000US08031","Denver County, Colorado","0.4958","0.0056"
"0500000US08061","Kiowa County, Colorado","0.4383","0.0521"
"0500000US08055","Huerfano County, Colorado","0.4314","0.0281"
"0500000US08009","Baca County, Colorado","0.4396","0.0278"
"0500000US08015","Chaffee County, Colorado","0.4266","0.0206"
"0500000US08047","Gilpin County, Colorado","0.4241","0.0760"
"0500000US08063","Kit Carson County, Colorado","0.4691","0.0917"
"0500000US08045","Garfield County, Colorado","0.4008","0.0166"
"0500000US08051","Gunnison County, Colorado","0.4182","0.0182"
"0500000US08059","Jefferson County, Colorado","0.4337","0.0049"
"0500000US08079","Mineral County, Colorado","0.3541","0.0391"
"0500000US08091","Ouray County, Colorado","0.4413","0.0334"
"0500000US08103","Rio Blanco County, Colorado","0.4170","0.0355"
"0500000US08115","Sedgwick County, Colorado","0.4462","0.0359"
"0500000US08021","Conejos County, Colorado","0.4614","0.0337"
"0500000US08023","Costilla County, Colorado","0.5076","0.0351"
"0500000US08001","Adams County, Colorado","0.4075","0.0065"
"0500000US08037","Eagle County, Colorado","0.4335","0.0258"
"0500000US08065","Lake County, Colorado","0.4349","0.0429"
"0500000US08081","Moffat County, Colorado","0.4298","0.0263"
"0500000US08097","Pitkin County, Colorado","0.5466","0.0450"
"0500000US08017","Cheyenne County, Colorado","0.4233","0.0350"
"0500000US08025","Crowley County, Colorado","0.4185","0.0293"
"0500000US08033","Dolores County, Colorado","0.4295","0.0404"
"0500000US08057","Jackson County, Colorado","0.3796","0.0428"
"0500000US08069","Larimer County, Colorado","0.4497","0.0078"
"0500000US08083","Montezuma County, Colorado","0.4247","0.0168"
"0500000US08113","San Miguel County, Colorado","0.5273","0.0463"
"0500000US08013","Boulder County, Colorado","0.4802","0.0074"
"0500000US08071","Las Animas County, Colorado","0.4616","0.0239"
"0500000US08125","Yuma County, Colorado","0.4244","0.0336"
"0500000US08107","Routt County, Colorado","0.4530","0.0244"
"0500000US08117","Summit County, Colorado","0.4098","0.0277"
"0500000US08019","Clear Creek County, Colorado","0.4127","0.0399"
"0500000US08029","Delta County, Colorado","0.4669","0.0237"
"0500000US08101","Pueblo County, Colorado","0.4572","0.0103"
"0500000US08087","Morgan County, Colorado","0.4014","0.0193"
"0500000US08093","Park County, Colorado","0.4082","0.0426"
"0500000US08077","Mesa County, Colorado","0.4413","0.0099"
"0500000US08099","Prowers County, Colorado","0.4334","0.0238"
"0500000US08041","El Paso County, Colorado","0.4340","0.0039"
"0500000US08121","Washington County, Colorado","0.4135","0.0272"
"0500000US08005","Arapahoe County, Colorado","0.4589","0.0045"
"0500000US08014","Broomfield County, Colorado","0.4303","0.0146"
"0500000US09009","New Haven County, Connecticut","0.4688","0.0043"
"0500000US09013","Tolland County, Connecticut","0.4315","0.0123"
"0500000US09003","Hartford County, Connecticut","0.4716","0.0041"
"0500000US09015","Windham County, Connecticut","0.4151","0.0099"
"0500000US09007","Middlesex County, Connecticut","0.4427","0.0088"
"0500000US10003","New Castle County, Delaware","0.4586","0.0063"
"0500000US10005","Sussex County, Delaware","0.4496","0.0090"
"0500000US11001","District of Columbia, District of Columbia","0.5283","0.0048"
"0500000US12091","Okaloosa County, Florida","0.4303","0.0092"
"0500000US12123","Taylor County, Florida","0.4179","0.0272"
"0500000US12133","Washington County, Florida","0.4401","0.0245"
"0500000US12031","Duval County, Florida","0.4728","0.0074"
"0500000US12007","Bradford County, Florida","0.4403","0.0318"
"0500000US12009","Brevard County, Florida","0.4550","0.0069"
"0500000US12019","Clay County, Florida","0.4191","0.0119"
"0500000US12067","Lafayette County, Florida","0.4750","0.0453"
"0500000US12069","Lake County, Florida","0.4272","0.0084"
"0500000US12089","Nassau County, Florida","0.4544","0.0180"
"0500000US12103","Pinellas County, Florida","0.4857","0.0046"
"0500000US12105","Polk County, Florida","0.4423","0.0064"
"0500000US12111","St. Lucie County, Florida","0.4475","0.0098"
"0500000US12043","Glades County, Florida","0.4324","0.0302"
"0500000US12051","Hendry County, Florida","0.4736","0.0333"
"0500000US12061","Indian River County, Florida","0.5283","0.0180"
"0500000US12063","Jackson County, Florida","0.4463","0.0207"
"0500000US12099","Palm Beach County, Florida","0.5221","0.0040"
"0500000US12109","St. Johns County, Florida","0.4655","0.0093"
"0500000US12117","Seminole County, Florida","0.4600","0.0070"
"0500000US12086","Miami-Dade County, Florida","0.5249","0.0031"
"0500000US12005","Bay County, Florida","0.4509","0.0101"
"0500000US12035","Flagler County, Florida","0.4240","0.0138"
"0500000US12037","Franklin County, Florida","0.5018","0.0373"
"0500000US12047","Hamilton County, Florida","0.4713","0.0350"
"0500000US12077","Liberty County, Florida","0.4288","0.0359"
"0500000US12119","Sumter County, Florida","0.4278","0.0146"
"0500000US12039","Gadsden County, Florida","0.4394","0.0161"
"0500000US12059","Holmes County, Florida","0.4474","0.0209"
"0500000US12071","Lee County, Florida","0.4805","0.0072"
"0500000US12083","Marion County, Florida","0.4481","0.0101"
"0500000US12021","Collier County, Florida","0.5223","0.0083"
"0500000US12095","Orange County, Florida","0.4868","0.0055"
"0500000US12101","Pasco County, Florida","0.4517","0.0061"
"0500000US12055","Highlands County, Florida","0.4803","0.0320"
"0500000US12121","Suwannee County, Florida","0.4715","0.0469"
"0500000US12027","DeSoto County, Florida","0.4526","0.0259"
"0500000US12013","Calhoun County, Florida","0.4523","0.0498"
"0500000US12023","Columbia County, Florida","0.4695","0.0220"
"0500000US12029","Dixie County, Florida","0.4751","0.0442"
"0500000US12107","Putnam County, Florida","0.4599","0.0174"
"0500000US12125","Union County, Florida","0.4736","0.0854"
"0500000US12081","Manatee County, Florida","0.4693","0.0086"
"0500000US12075","Levy County, Florida","0.4544","0.0301"
"0500000US12003","Baker County, Florida","0.4414","0.0366"
"0500000US12127","Volusia County, Florida","0.4617","0.0072"
"0500000US12073","Leon County, Florida","0.4894","0.0087"
"0500000US12079","Madison County, Florida","0.4998","0.0338"
"0500000US12033","Escambia County, Florida","0.4383","0.0075"
"0500000US12053","Hernando County, Florida","0.4280","0.0113"
"0500000US13037","Calhoun County, Georgia","0.4947","0.0484"
"0500000US13193","Macon County, Georgia","0.4729","0.0321"
"0500000US13023","Bleckley County, Georgia","0.4450","0.0309"
"0500000US13021","Bibb County, Georgia","0.5221","0.0137"
"0500000US13197","Marion County, Georgia","0.4385","0.0379"
"0500000US13249","Schley County, Georgia","0.4679","0.0367"
"0500000US13093","Dooly County, Georgia","0.4669","0.0377"
"0500000US13119","Franklin County, Georgia","0.4927","0.0355"
"0500000US13103","Effingham County, Georgia","0.4263","0.0524"
"0500000US13171","Lamar County, Georgia","0.4788","0.0308"
"0500000US13107","Emanuel County, Georgia","0.4680","0.0272"
"0500000US13239","Quitman County, Georgia","0.4580","0.0505"
"0500000US13159","Jasper County, Georgia","0.4199","0.0231"
"0500000US13167","Johnson County, Georgia","0.4361","0.0234"
"0500000US13179","Liberty County, Georgia","0.3993","0.0140"
"0500000US13205","Mitchell County, Georgia","0.4672","0.0492"
"0500000US13253","Seminole County, Georgia","0.5647","0.0999"
"0500000US13277","Tift County, Georgia","0.4615","0.0186"
"0500000US13289","Twiggs County, Georgia","0.4918","0.0303"
"0500000US13233","Polk County, Georgia","0.4879","0.0493"
"0500000US13263","Talbot County, Georgia","0.4579","0.0389"
"0500000US13269","Taylor County, Georgia","0.4630","0.0311"
"0500000US13273","Terrell County, Georgia","0.4633","0.0237"
"0500000US13275","Thomas County, Georgia","0.5078","0.0239"
"0500000US13279","Toombs County, Georgia","0.5548","0.0857"
"0500000US13319","Wilkinson County, Georgia","0.4885","0.0310"
"0500000US13017","Ben Hill County, Georgia","0.4607","0.0292"
"0500000US13033","Burke County, Georgia","0.4486","0.0193"
"0500000US13047","Catoosa County, Georgia","0.4156","0.0183"
"0500000US13053","Chattahoochee County, Georgia","0.4753","0.1025"
"0500000US13055","Chattooga County, Georgia","0.4602","0.0348"
"0500000US13073","Columbia County, Georgia","0.4081","0.0120"
"0500000US13087","Decatur County, Georgia","0.5091","0.0258"
"0500000US13115","Floyd County, Georgia","0.4768","0.0163"
"0500000US13117","Forsyth County, Georgia","0.4037","0.0076"
"0500000US13137","Habersham County, Georgia","0.4307","0.0144"
"0500000US13185","Lowndes County, Georgia","0.5310","0.0222"
"0500000US13199","Meriwether County, Georgia","0.4608","0.0292"
"0500000US13207","Monroe County, Georgia","0.5408","0.0533"
"0500000US13261","Sumter County, Georgia","0.4792","0.0190"
"0500000US13265","Taliaferro County, Georgia","0.4814","0.0770"
"0500000US13007","Baker County, Georgia","0.4744","0.0409"
"0500000US13035","Butts County, Georgia","0.4747","0.0517"
"0500000US13043","Candler County, Georgia","0.5137","0.0518"
"0500000US13045","Carroll County, Georgia","0.4466","0.0146"
"0500000US13079","Crawford County, Georgia","0.4397","0.0294"
"0500000US13081","Crisp County, Georgia","0.5504","0.0431"
"0500000US13077","Coweta County, Georgia","0.4278","0.0141"
"0500000US13067","Cobb County, Georgia","0.4518","0.0053"
"0500000US13083","Dade County, Georgia","0.4495","0.0268"
"0500000US13297","Walton County, Georgia","0.4277","0.0130"
"0500000US13027","Brooks County, Georgia","0.5321","0.0412"
"0500000US13091","Dodge County, Georgia","0.4665","0.0256"
"0500000US13105","Elbert County, Georgia","0.4838","0.0402"
"0500000US13113","Fayette County, Georgia","0.4337","0.0137"
"0500000US13165","Jenkins County, Georgia","0.4413","0.0464"
"0500000US13217","Newton County, Georgia","0.4384","0.0192"
"0500000US13227","Pickens County, Georgia","0.4275","0.0263"
"0500000US13071","Colquitt County, Georgia","0.4732","0.0187"
"0500000US13085","Dawson County, Georgia","0.4358","0.0266"
"0500000US13063","Clayton County, Georgia","0.4175","0.0111"
"0500000US13139","Hall County, Georgia","0.4486","0.0094"
"0500000US13149","Heard County, Georgia","0.4098","0.0265"
"0500000US13141","Hancock County, Georgia","0.4923","0.0577"
"0500000US13189","McDuffie County, Georgia","0.4714","0.0284"
"0500000US13211","Morgan County, Georgia","0.4544","0.0280"
